energy,sStart,sDisc,theta,label
41.198833201678916,1.0,0.14908581160619686,0.4541160229041277,Photon
0.42073967504595366,5.5,0.7308411123883274,0.4661061762398724,Neutron
41.07826545352607,0.0,0.12755252644140616,2.557467000229216,Electron
0.3992330496714708,9.0,0.6068491892989193,2.569026882718423,Neutron
0.5040801062039834,16.0,0.7639588881019058,2.567145116966491,Neutron
35.74384697982209,0.0,0.22804428199822124,2.5572696895549,Photon
0.5579859575490518,1.0,0.6808414959188813,2.538647050077255,Neutron
20.26138662919455,0.0,0.42232656793756823,1.1642394314558238,Electron
0.18806799576538746,0.5,0.5948221152129811,1.165600764457115,Photon
0.24126089184454022,10.0,0.5395993565688446,1.1759326904552825,Photon
0.23925282798768294,2.5,0.6331944635101475,1.1605057580579754,Neutron
0.1660197705633976,0.0,0.8580071008779202,0.7073803983574118,Photon
41.483466694577864,0.0,0.8987942233405409,0.7163565545636217,Photon
4.022669985046953,0.5,0.33545466252896394,0.46481740160884377,Photon
7.337307718769933,0.5,0.2667629977508183,0.48366099249672584,Photon
14.775373024541553,0.5,0.16350839028269137,0.48387061693439254,Photon
0.2716407625343397,7.5,0.6793139737974485,0.4960924031064789,Neutron
1.2710660827016738,1.5,0.2850910036850514,0.1478096569504959,Photon
1.020299809336291,1.0,0.45491827610803076,0.21402302385290436,Photon
13.855735297526127,0.0,0.5986491733978282,0.18900956164427174,Photon
40.26088377261085,0.0,0.4243276075775608,1.4390648338552856,Electron
0.29982681862665284,4.0,0.6894556411418997,1.4500089893809602,Neutron
0.3449714912999958,0.0,0.6309859887038545,1.445723692761214,Photon
84.53081072895881,2.0,0.25249556320415634,2.562763157481523,Electron
0.4830502348188414,14.5,0.8606765732416766,2.5633222053929696,Neutron
0.808689414920189,4.0,0.9040693358701404,2.5699206450143106,Neutron
23.441518165673315,0.0,0.5788591070713974,2.261937604368801,Pion
0.6212362625965417,0.5,0.6125941467280261,2.262518239374307,Photon
0.4432172846974062,0.0,0.36983443781993736,2.2675963828875934,Photon
37.35803230265494,0.0,0.467390868002387,2.1589573647035847,Electron
0.7625656919860514,0.0,0.792226666953779,2.1634618645558215,Photon
0.2124166881790041,6.0,0.7797098708162296,2.1749572932948573,Neutron
7.780819047191514,1.0,0.2066728484585222,0.468710914176606,Electron
0.2982180872322411,0.5,0.3952935702105909,0.4684450386533278,Photon
0.2523030435035098,6.0,0.33471452828566467,0.46834192727973506,Neutron
0.24410606276196503,21.5,0.9120853394855252,0.4856022728724993,Neutron
59.14260399535473,0.0,0.10138001163489477,2.594256893253818,Electron
0.22794846225430274,1.0,0.8508168069906286,2.5792926674627896,Neutron
115.70432973075162,0.5,0.08487734231758323,0.3111187811538052,Electron
0.39631234310374686,15.0,0.5280042346504915,0.30281159115585266,Neutron
0.2308501389160981,4.5,0.9173242314416041,0.31176359798605663,Photon
0.3190540184242639,5.0,0.6447603596257855,0.3304649456748717,Neutron
71.02088849516392,2.0,0.16191091350217787,0.21466037437596996,Electron
0.9436617197224884,5.0,0.7942805557357158,0.20735672948757938,Neutron
26.479150624066737,0.0,0.4782669454865944,1.4728828219917793,Electron
0.2206131912541309,3.0,0.6628195913231842,1.4607788341419425,Neutron
